trial,Controller,RMSE_theta,RMSE_theta_max,IAE_theta,peak_theta,peak_theta_mean,peak_u,peak_uabs,energy_u,energy_uabs,energy_z,duty_du,duty_abs,duty_normsat,rho,unstable
0,Proposed,0.0131685,0.0167323,0.147789,0.0619629,0.0416774,0.400206,0.469357,0.0553213,0.271247,17.3691,0,0.0366667,0,0.953331,0
0,NoRelax-ProposedActive,0.0318545,0.0354213,0.343109,0.106262,0.10306,0.577468,0.541361,0.131093,0.353124,23.4436,0,0.05,0.01,0.933662,0
0,QS-Hinf,0.0364212,0.0462463,0.452569,0.0875819,0.073236,0.39921,0.414106,0.0290585,0.168227,10.2886,0,0.0166667,0,0.993799,0
0,PDL-Hinf,0.0471531,0.0554953,0.4897,0.17327,0.165188,0.645464,0.607135,0.198185,0.453723,28.9231,0,0.06,0.0266667,0.900681,0
0,RobustLQR,0.0291499,0.0367256,0.34823,0.0777707,0.0627445,0.401733,0.420375,0.0415424,0.200589,11.4111,0,0.03,0,0.976927,0
0,Core-CQLF-Hinf,0.0332111,0.0419622,0.413283,0.0816743,0.0676705,0.400122,0.415325,0.0302624,0.178604,10.9101,0,0.0233333,0,0.992675,0
1,Proposed,0.0181548,0.0230994,0.208357,0.0606841,0.0496712,0.400206,0.456676,0.0548091,0.240887,20.6864,0,0.0366667,0,0.964342,0
1,NoRelax-ProposedActive,0.044597,0.0499453,0.482902,0.139042,0.134722,0.628752,0.537162,0.131488,0.337085,29.9695,0,0.05,0.01,0.953431,0
1,QS-Hinf,0.0311724,0.0384859,0.392513,0.0744793,0.0630306,0.39921,0.410261,0.0294754,0.1546,12.1939,0,0.0133333,0,0.993631,0
1,PDL-Hinf,0.0654965,0.0759501,0.69182,0.224093,0.215223,0.623925,0.615528,0.192292,0.470564,39.2592,0,0.06,0.03,0.941412,0
1,RobustLQR,0.028178,0.0364561,0.34309,0.0699253,0.0586945,0.401733,0.413127,0.0423623,0.182924,12.5157,0,0.03,0,0.980864,0
1,Core-CQLF-Hinf,0.0279802,0.0336693,0.351386,0.0695832,0.0593873,0.400122,0.411197,0.0307738,0.163689,12.9769,0,0.0233333,0,0.9924,0
2,Proposed,0.0171765,0.0210771,0.195305,0.0495955,0.0470049,0.400206,0.41536,0.0592779,0.187628,20.5605,0,0.0366667,0,0.942253,0
2,NoRelax-ProposedActive,0.0377603,0.0440571,0.400171,0.136583,0.123122,0.427078,0.444514,0.162029,0.270592,26.8383,0,0.0533333,0,0.915905,0
2,QS-Hinf,0.0204432,0.0248922,0.246521,0.0550146,0.0476687,0.39921,0.39921,0.0303347,0.125113,16.2096,0,0,0,0.990871,0
2,PDL-Hinf,0.0524635,0.0630548,0.539422,0.214747,0.183667,0.593282,0.472041,0.240019,0.382137,32.4185,0,0.07,0,0.895219,0
2,RobustLQR,0.0180149,0.0215461,0.213367,0.0466232,0.0407748,0.401733,0.405636,0.0430054,0.147883,14.0355,0,0.03,0,0.972121,0
2,Core-CQLF-Hinf,0.0195159,0.0245717,0.234153,0.0513875,0.0447908,0.400122,0.400122,0.031651,0.132422,16.9311,0,0.00333333,0,0.989279,0
3,Proposed,0.0165952,0.0212467,0.189772,0.0587779,0.0470825,0.400206,0.441693,0.0556995,0.240033,19.2938,0,0.0366667,0,0.941761,0
3,NoRelax-ProposedActive,0.0357278,0.0416901,0.383597,0.118353,0.115811,0.558129,0.499944,0.12733,0.335297,25.3676,0,0.0466667,0.00333333,0.905976,0
3,QS-Hinf,0.0262112,0.0348708,0.328304,0.0767205,0.0600314,0.39921,0.409063,0.0305414,0.157922,13.435,0,0.0166667,0,0.992009,0
3,PDL-Hinf,0.04993,0.0605191,0.517479,0.18295,0.174162,0.559763,0.549975,0.189794,0.469617,30.597,0,0.0633333,0.0266667,0.897094,0
3,RobustLQR,0.0219117,0.0276338,0.263722,0.0645014,0.0511717,0.401733,0.410188,0.0437277,0.18741,12.9059,0,0.03,0,0.97298,0
3,Core-CQLF-Hinf,0.0243537,0.0327036,0.303267,0.0716586,0.0568082,0.400122,0.409747,0.0319974,0.166414,14.0876,0,0.0233333,0,0.990607,0
4,Proposed,0.0203998,0.0264399,0.233246,0.0794657,0.0568876,0.400206,0.471243,0.0553425,0.286324,21.5711,0,0.0466667,0,0.967387,0
4,NoRelax-ProposedActive,0.0483237,0.0549474,0.526106,0.148968,0.143528,0.577129,0.56596,0.108616,0.406374,31.8679,0,0.0566667,0.0266667,0.957993,0
4,QS-Hinf,0.0330561,0.0399674,0.419557,0.0838797,0.0672458,0.39921,0.413948,0.031159,0.184575,12.3999,0,0.0266667,0,0.993827,0
4,PDL-Hinf,0.0707688,0.082537,0.749656,0.240877,0.229898,0.55568,0.685526,0.161551,0.609223,42.431,0,0.07,0.0333333,0.947995,0
4,RobustLQR,0.0292258,0.0388074,0.356879,0.0785627,0.0621605,0.401733,0.414387,0.0474814,0.223326,12.71,0,0.04,0,0.982151,0
4,Core-CQLF-Hinf,0.0298986,0.0358641,0.377438,0.0824208,0.0639462,0.400122,0.415331,0.0327192,0.194494,13.1671,0,0.03,0,0.992604,0
5,Proposed,0.0223877,0.0286153,0.259684,0.067131,0.0585582,0.438909,0.457278,0.0574074,0.296843,22.1464,0,0.0366667,0,0.961817,0
5,NoRelax-ProposedActive,0.0488926,0.0555492,0.531014,0.150822,0.145812,0.496803,0.54746,0.116769,0.444597,31.99,0,0.05,0.01,0.951057,0
5,QS-Hinf,0.0258339,0.0328499,0.320006,0.0767865,0.060565,0.39921,0.411266,0.0304088,0.182039,14.178,0,0.02,0,0.992354,0
5,PDL-Hinf,0.0696676,0.0813586,0.738095,0.236128,0.22647,0.516443,0.633894,0.176103,0.664593,41.7535,0,0.06,0.0333333,0.938921,0
5,RobustLQR,0.0241045,0.0315735,0.29585,0.0711842,0.053724,0.401733,0.412065,0.0440333,0.214962,13.2979,0,0.03,0,0.979607,0
5,Core-CQLF-Hinf,0.0243576,0.0319183,0.30209,0.0749239,0.0579987,0.400122,0.413041,0.0316032,0.190967,15.029,0,0.03,0,0.990813,0
6,Proposed,0.0182318,0.0234654,0.209436,0.0590727,0.0498439,0.400206,0.441912,0.0551054,0.264791,19.7862,0,0.0366667,0,0.934493,0
6,NoRelax-ProposedActive,0.0373902,0.0435584,0.402511,0.122493,0.11989,0.500157,0.50186,0.130618,0.382225,26.0739,0,0.0466667,0.00333333,0.912692,0
6,QS-Hinf,0.0261725,0.0358936,0.323166,0.0781794,0.0626341,0.39921,0.40953,0.0298112,0.167496,14.3429,0,0.0166667,0,0.9915,0
6,PDL-Hinf,0.0515887,0.062366,0.53702,0.186967,0.178289,0.5711,0.553764,0.197489,0.53716,31.4622,0,0.06,0.0266667,0.903455,0
6,RobustLQR,0.0204656,0.0254536,0.245941,0.065321,0.0491987,0.401733,0.409908,0.043033,0.196856,13.1958,0,0.03,0,0.972137,0
6,Core-CQLF-Hinf,0.0247901,0.0342904,0.306075,0.0736449,0.0593224,0.400122,0.410324,0.0310878,0.17614,14.9953,0,0.0233333,0,0.989997,0
7,Proposed,0.01792,0.0222675,0.206454,0.0530217,0.0478864,0.400206,0.435538,0.0594788,0.207888,21.1173,0,0.0333333,0,0.960597,0
7,NoRelax-ProposedActive,0.0433961,0.0494524,0.467601,0.137534,0.134107,0.487118,0.494145,0.133916,0.280873,29.6737,0,0.0466667,0,0.948434,0
7,QS-Hinf,0.0275837,0.0321352,0.340647,0.0679075,0.0593413,0.39921,0.406652,0.0305969,0.139666,13.879,0,0.00666667,0,0.992858,0
7,PDL-Hinf,0.0627755,0.0739817,0.659779,0.219196,0.209106,0.669317,0.548166,0.211817,0.394407,37.9948,0,0.06,0.0233333,0.934614,0
7,RobustLQR,0.0249885,0.0326223,0.30044,0.0615781,0.0530196,0.401733,0.406525,0.0446489,0.167967,13.2634,0,0.0233333,0,0.978978,0
7,Core-CQLF-Hinf,0.0247322,0.0274339,0.303257,0.0655073,0.0551394,0.400122,0.407189,0.031762,0.14714,14.6467,0,0.0233333,0,0.991511,0
8,Proposed,0.0171533,0.0218893,0.184803,0.100903,0.0528763,0.428184,0.531422,0.0489949,0.678546,18.7378,0,0.0533333,0.00333333,0.978673,0
8,NoRelax-ProposedActive,0.045673,0.0507317,0.505656,0.135071,0.128353,0.400132,0.720033,0.0715638,0.93678,30.3694,0,0.0733333,0.0366667,0.971843,0
8,QS-Hinf,0.0617887,0.0884064,0.757894,0.173417,0.120163,0.39921,0.427662,0.0312769,0.29751,8.12646,0,0.0333333,0,0.996825,0
8,PDL-Hinf,0.0726269,0.0805669,0.779151,0.244845,0.228089,0.404702,0.8,0.113544,1.22329,43.005,0,0.113333,0.0666667,0.964912,0
8,RobustLQR,0.0465167,0.0638971,0.570654,0.119103,0.0901466,0.411062,0.426251,0.0495162,0.411839,10.2199,0,0.04,0,0.988267,0
8,Core-CQLF-Hinf,0.0575172,0.0831388,0.712277,0.16049,0.110743,0.400122,0.430004,0.0326569,0.320593,8.59592,0,0.0366667,0,0.996122,0
9,Proposed,0.0174144,0.0230058,0.188353,0.104599,0.0549603,0.459328,0.540332,0.0486649,0.555312,18.0717,0,0.0533333,0.00333333,0.972523,0
9,NoRelax-ProposedActive,0.0417899,0.046502,0.457946,0.129763,0.121798,0.432548,0.708209,0.0763388,0.781032,27.7956,0,0.0733333,0.0366667,0.963304,0
9,QS-Hinf,0.0541178,0.0745532,0.690703,0.137784,0.0969768,0.39921,0.428872,0.0305733,0.27032,8.40748,0,0.0333333,0,0.995994,0
9,PDL-Hinf,0.0643947,0.0715378,0.687415,0.229269,0.210158,0.404702,0.792777,0.118357,1.0609,37.8199,0,0.1,0.0633333,0.953672,0
9,RobustLQR,0.0416353,0.0562331,0.509571,0.101254,0.0821965,0.414963,0.430774,0.0484776,0.354889,10.3907,0,0.0366667,0,0.985268,0
9,Core-CQLF-Hinf,0.0503124,0.0701673,0.644072,0.126817,0.0888554,0.400122,0.431638,0.0316979,0.289486,8.93043,0,0.0366667,0,0.995166,0
10,Proposed,0.0215268,0.0297878,0.244843,0.0793374,0.0606541,0.412787,0.443597,0.0586206,0.418996,20.6327,0,0.0533333,0,0.923763,0
10,NoRelax-ProposedActive,0.0387726,0.0477909,0.416811,0.128981,0.125553,0.656589,0.498587,0.115302,0.609788,26.509,0,0.06,0.02,0.910099,0
10,QS-Hinf,0.0291658,0.0441285,0.3425,0.093333,0.0697609,0.39921,0.414995,0.0327256,0.250611,15.7058,0,0.0266667,0,0.989966,0
10,PDL-Hinf,0.0518623,0.0641,0.533528,0.198241,0.184112,0.590196,0.681549,0.168588,0.882902,31.4349,0,0.11,0.0333333,0.900292,0
10,RobustLQR,0.0184668,0.0238683,0.219767,0.083451,0.0486489,0.401733,0.424962,0.0479115,0.297119,13.8251,0,0.05,0,0.967542,0
10,Core-CQLF-Hinf,0.0289002,0.0427405,0.339166,0.0953713,0.0693906,0.400122,0.415761,0.0345955,0.262909,16.3091,0,0.03,0,0.988197,0
11,Proposed,0.0114582,0.0136353,0.13074,0.0476567,0.0354898,0.400206,0.453318,0.0576786,0.230799,17.7576,0,0.03,0,0.955604,0
11,NoRelax-ProposedActive,0.0319075,0.035282,0.34138,0.105989,0.104055,0.509323,0.521378,0.158163,0.298411,23.9378,0,0.0433333,0,0.938377,0
11,QS-Hinf,0.0368848,0.0465943,0.461741,0.0843233,0.0718145,0.39921,0.41036,0.0289444,0.144693,11.122,0,0.00333333,0,0.993792,0
11,PDL-Hinf,0.0478264,0.0561435,0.495898,0.1742,0.166669,0.728378,0.566083,0.240863,0.373463,29.6011,0,0.0533333,0.01,0.916221,0
11,RobustLQR,0.02909,0.0358421,0.34533,0.0774838,0.0626952,0.401733,0.412244,0.0420259,0.174051,11.8278,0,0.02,0,0.977442,0
11,Core-CQLF-Hinf,0.033246,0.0415467,0.416195,0.0781061,0.0660022,0.400122,0.411093,0.0301517,0.154429,11.7603,0,0.0133333,0,0.992665,0
12,Proposed,0.0131929,0.0178176,0.14515,0.0769575,0.0423302,0.400206,0.51262,0.053949,0.426853,16.01,0,0.0433333,0,0.95854,0
12,NoRelax-ProposedActive,0.0295133,0.032178,0.318431,0.100812,0.0940969,0.574647,0.607729,0.119031,0.555864,22.0576,0,0.0533333,0.0166667,0.941295,0
12,QS-Hinf,0.0463094,0.0609627,0.576318,0.113109,0.0890486,0.39921,0.42909,0.0293397,0.230096,8.47294,0,0.0233333,0,0.994822,0
12,PDL-Hinf,0.0453523,0.0525769,0.472034,0.168041,0.159915,0.610998,0.713774,0.168513,0.687867,27.6886,0,0.0666667,0.0366667,0.919434,0
12,RobustLQR,0.0353006,0.0447743,0.424914,0.0920132,0.074349,0.401733,0.434508,0.0445795,0.288241,10.3703,0,0.0333333,0,0.979262,0
12,Core-CQLF-Hinf,0.0429537,0.0568095,0.536248,0.103621,0.0831703,0.400122,0.431544,0.0303267,0.24514,9.0202,0,0.03,0,0.993847,0
13,Proposed,0.0202505,0.0289294,0.222082,0.115561,0.0631805,0.404193,0.562875,0.0444921,0.537384,17.5281,0,0.0533333,0.0133333,0.95806,0
13,NoRelax-ProposedActive,0.0380776,0.0441857,0.418296,0.124083,0.115256,0.400132,0.703015,0.0671866,0.81876,25.041,0,0.0766667,0.04,0.941408,0
13,QS-Hinf,0.0463857,0.059348,0.582796,0.118805,0.0907755,0.39921,0.432174,0.0309828,0.282889,8.55374,0,0.0333333,0,0.994575,0
13,PDL-Hinf,0.0542125,0.0612673,0.573425,0.206074,0.186708,0.404702,0.785473,0.119555,1.24863,31.8029,0,0.123333,0.0566667,0.921087,0
13,RobustLQR,0.0357444,0.0481812,0.433748,0.115471,0.081028,0.401733,0.438218,0.0443634,0.357017,10.588,0,0.0433333,0,0.979267,0
13,Core-CQLF-Hinf,0.0433084,0.0560888,0.543045,0.118033,0.087801,0.400122,0.435358,0.0331251,0.30139,9.1058,0,0.0366667,0,0.993546,0
14,Proposed,0.0142953,0.0179078,0.163143,0.0516526,0.0415778,0.400206,0.457945,0.0560795,0.238704,19.1283,0,0.0333333,0,0.962814,0
14,NoRelax-ProposedActive,0.0387989,0.0428613,0.418246,0.123981,0.120472,0.501969,0.543371,0.150796,0.319381,27.1884,0,0.0433333,0.00333333,0.950221,0
14,QS-Hinf,0.0370905,0.0484735,0.464104,0.086854,0.0723119,0.39921,0.41021,0.0284186,0.146859,11.1819,0,0.00666667,0,0.994126,0
14,PDL-Hinf,0.0582038,0.0673626,0.611612,0.203711,0.195321,0.557633,0.599484,0.220898,0.410778,35.086,0,0.0533333,0.0166667,0.935945,0
14,RobustLQR,0.0304627,0.0388401,0.367386,0.0777855,0.0643953,0.401733,0.411259,0.0405804,0.174801,11.9489,0,0.0233333,0,0.980397,0
14,Core-CQLF-Hinf,0.0332478,0.0429796,0.416349,0.0786715,0.0661877,0.400122,0.412011,0.0296282,0.156944,11.8841,0,0.0166667,0,0.993013,0
15,Proposed,0.0238583,0.0288438,0.270048,0.0710995,0.0640113,0.400206,0.408894,0.0587009,0.247354,24.5905,0,0.0433333,0,0.957611,0
15,NoRelax-ProposedActive,0.050258,0.0575738,0.533386,0.18823,0.157481,0.475418,0.452803,0.166031,0.365759,33.8773,0,0.0666667,0,0.946903,0
15,QS-Hinf,0.0240653,0.0306924,0.286647,0.0681791,0.0559603,0.39921,0.407129,0.0317267,0.172358,21.5353,0,0.01,0,0.989011,0
15,PDL-Hinf,0.0706353,0.0810762,0.728622,0.324051,0.241355,0.534253,0.581729,0.245943,0.527997,43.4706,0,0.0933333,0.02,0.934558,0
15,RobustLQR,0.0158141,0.0203825,0.184513,0.0413612,0.0350443,0.401733,0.407665,0.0477284,0.186651,15.9743,0,0.0333333,0,0.976535,0
15,Core-CQLF-Hinf,0.025781,0.0311782,0.316393,0.0715717,0.0575079,0.400122,0.406997,0.0325584,0.179907,22.4436,0,0.0166667,0,0.986634,0
16,Proposed,0.0159147,0.0210737,0.182817,0.0601696,0.0469847,0.400206,0.448711,0.0541085,0.269076,18.1125,0,0.0366667,0,0.920324,0
16,NoRelax-ProposedActive,0.031454,0.0364376,0.337455,0.105948,0.103276,0.621275,0.511431,0.133208,0.381516,23.062,0,0.0466667,0.00333333,0.908712,0
16,QS-Hinf,0.0262786,0.0383922,0.325142,0.0826824,0.0607754,0.39921,0.411271,0.0293451,0.168631,12.9281,0,0.0133333,0,0.991897,0
16,PDL-Hinf,0.0431704,0.0523611,0.44573,0.160848,0.153432,0.415767,0.563139,0.189347,0.52102,27.0202,0,0.0566667,0.0266667,0.900001,0
16,RobustLQR,0.0208863,0.0272186,0.250717,0.0656423,0.0499358,0.401733,0.413265,0.0416852,0.198438,12.4923,0,0.03,0,0.969941,0
16,Core-CQLF-Hinf,0.0248426,0.0364829,0.307991,0.0770883,0.0573287,0.400122,0.412132,0.0306853,0.177885,13.5166,0,0.0233333,0,0.990525,0
17,Proposed,0.0152767,0.0178278,0.174531,0.043943,0.0417103,0.400206,0.414618,0.0620356,0.148147,20.5452,0,0.0333333,0,0.955862,0
17,NoRelax-ProposedActive,0.0389839,0.0444623,0.414543,0.133089,0.124662,0.424716,0.443854,0.195411,0.211287,27.7937,0,0.0433333,0,0.941361,0
17,QS-Hinf,0.0235416,0.0277171,0.287245,0.0537275,0.0473009,0.39921,0.39921,0.0305222,0.101785,15.0483,0,0,0,0.992326,0
17,PDL-Hinf,0.0562978,0.0665155,0.583544,0.215137,0.191977,0.58904,0.466827,0.274045,0.291091,34.6815,0,0.06,0,0.923959,0
17,RobustLQR,0.0228969,0.0289565,0.267732,0.0580018,0.050267,0.401733,0.403021,0.0449522,0.124281,13.6412,0,0.0166667,0,0.976697,0
17,Core-CQLF-Hinf,0.020572,0.0226056,0.250107,0.0481502,0.0430061,0.400122,0.400122,0.0317024,0.107687,15.7729,0,0.00333333,0,0.990947,0
18,Proposed,0.0147781,0.0179475,0.165974,0.0481555,0.0422648,0.400206,0.411981,0.0621685,0.17708,19.5551,0,0.0433333,0,0.937436,0
18,NoRelax-ProposedActive,0.0331549,0.0389887,0.346753,0.132479,0.112285,0.400132,0.432774,0.151621,0.243936,24.6426,0,0.0566667,0,0.906352,0
18,QS-Hinf,0.020868,0.0256287,0.243985,0.0558587,0.0492996,0.39921,0.39921,0.0317918,0.121739,15.906,0,0,0,0.990943,0
18,PDL-Hinf,0.0461803,0.0555493,0.465366,0.216304,0.16912,0.531867,0.472444,0.238866,0.350563,29.1979,0,0.08,0,0.882949,0
18,RobustLQR,0.0176775,0.0213145,0.201206,0.0488872,0.0418961,0.401733,0.403541,0.0449158,0.145174,13.9188,0,0.03,0,0.970143,0
18,Core-CQLF-Hinf,0.0190393,0.0242889,0.226925,0.0521471,0.0456684,0.400122,0.400122,0.0333011,0.129094,16.518,0,0.00333333,0,0.989438,0
19,Proposed,0.0139082,0.0219681,0.149979,0.105532,0.0464166,0.443529,0.536768,0.0500096,0.55054,15.787,0,0.05,0.00666667,0.963418,0
19,NoRelax-ProposedActive,0.029791,0.0326152,0.319375,0.103703,0.0955601,0.476395,0.655869,0.0801762,0.669819,22.1143,0,0.0666667,0.0333333,0.949261,0
19,QS-Hinf,0.0572266,0.0815095,0.708166,0.151871,0.110218,0.39921,0.435928,0.03283,0.291293,8.27797,0,0.0333333,0,0.995455,0
19,PDL-Hinf,0.0467524,0.0548736,0.484826,0.178975,0.167756,0.450813,0.760447,0.12699,0.829416,28.279,0,0.0866667,0.05,0.933586,0
19,RobustLQR,0.0412118,0.05607,0.4935,0.106455,0.0861828,0.417924,0.446552,0.0513462,0.394291,10.1938,0,0.0433333,0,0.981182,0
19,Core-CQLF-Hinf,0.053524,0.0771354,0.663673,0.141421,0.101844,0.400122,0.438959,0.0341936,0.310339,8.73004,0,0.0366667,0,0.994562,0
20,Proposed,0.0167128,0.0234555,0.184791,0.0844875,0.0508474,0.471305,0.523014,0.0535647,0.502137,18.2055,0,0.05,0,0.971856,0
20,NoRelax-ProposedActive,0.0416666,0.0460235,0.45623,0.127717,0.120596,0.400132,0.669287,0.0967386,0.720828,27.8106,0,0.06,0.03,0.962489,0
20,QS-Hinf,0.0498569,0.0678662,0.631126,0.124244,0.0918617,0.39921,0.426477,0.0286597,0.243169,8.50121,0,0.0266667,0,0.995784,0
20,PDL-Hinf,0.0644413,0.0715806,0.686424,0.224943,0.208867,0.404702,0.770963,0.14681,0.981375,37.8666,0,0.0833333,0.0466667,0.952619,0
20,RobustLQR,0.0394619,0.0518995,0.483678,0.0942194,0.07842,0.401733,0.4293,0.0410826,0.304886,10.4828,0,0.0366667,0,0.984923,0
20,Core-CQLF-Hinf,0.046052,0.0631232,0.583572,0.113186,0.0836014,0.400122,0.428807,0.0300114,0.261186,9.09519,0,0.03,0,0.994923,0
21,Proposed,0.0216657,0.0285985,0.248103,0.0854959,0.0603301,0.459158,0.483531,0.0537125,0.321435,21.5989,0,0.0466667,0,0.967938,0
21,NoRelax-ProposedActive,0.0495331,0.0565562,0.540434,0.151933,0.145395,0.458524,0.590625,0.0927731,0.473115,32.2312,0,0.06,0.0266667,0.958806,0
21,QS-Hinf,0.0329217,0.0417016,0.408998,0.0929196,0.0691024,0.39921,0.416072,0.0311519,0.200446,11.6821,0,0.0266667,0,0.993886,0
21,PDL-Hinf,0.0722883,0.084193,0.766987,0.243839,0.233377,0.404702,0.71228,0.138375,0.728807,43.1798,0,0.07,0.0433333,0.949126,0
21,RobustLQR,0.0296184,0.0404334,0.360641,0.0873176,0.0639657,0.401733,0.416734,0.0448222,0.239478,12.4339,0,0.0366667,0,0.982451,0
21,Core-CQLF-Hinf,0.0299017,0.0375702,0.370748,0.0914028,0.0660273,0.400122,0.417682,0.0331754,0.211798,12.4921,0,0.03,0,0.992662,0
22,Proposed,0.0153271,0.0208075,0.165754,0.104387,0.0500898,0.447334,0.545336,0.048661,0.531042,16.2051,0,0.05,0.00333333,0.963378,0
22,NoRelax-ProposedActive,0.0323713,0.0360434,0.350922,0.109317,0.10083,0.497713,0.684096,0.0799665,0.694298,23.0585,0,0.0633333,0.0333333,0.949146,0
22,QS-Hinf,0.0524542,0.0704049,0.655598,0.130397,0.10011,0.39921,0.434206,0.0314917,0.275317,8.01757,0,0.0333333,0,0.995369,0
22,PDL-Hinf,0.0496097,0.0573105,0.519741,0.186848,0.174234,0.404702,0.768894,0.123787,0.898738,29.651,0,0.09,0.05,0.933086,0
22,RobustLQR,0.0395063,0.0520692,0.475733,0.0968195,0.0817639,0.404968,0.441819,0.0487207,0.361412,10.1627,0,0.04,0,0.981294,0
22,Core-CQLF-Hinf,0.0490413,0.0665723,0.61416,0.12103,0.0936951,0.400122,0.437371,0.0326253,0.293489,8.5252,0,0.0366667,0,0.994464,0
23,Proposed,0.021204,0.0282608,0.234863,0.0795869,0.060602,0.415514,0.430697,0.0590216,0.398837,21.5156,0,0.0666667,0,0.91429,0
23,NoRelax-ProposedActive,0.0384729,0.0460034,0.395237,0.187588,0.134699,0.62937,0.547652,0.127169,0.565893,26.6943,0,0.1,0,0.8999,0
23,QS-Hinf,0.0290909,0.039938,0.363995,0.0930052,0.0660854,0.39921,0.415806,0.0339888,0.263456,19.2987,0,0.0266667,0,0.988162,0
23,PDL-Hinf,0.0536093,0.0739897,0.515846,0.307912,0.200753,0.8,0.64737,0.19768,0.834118,32.2883,0.00333333,0.146667,0.07,0.890598,0
23,RobustLQR,0.0129207,0.0158915,0.147204,0.0648583,0.0375441,0.401733,0.415761,0.0454199,0.290341,15.2788,0,0.0566667,0,0.963799,0
23,Core-CQLF-Hinf,0.0295819,0.0393384,0.374762,0.0919325,0.0656343,0.400122,0.415628,0.0353374,0.27477,19.8265,0,0.0366667,0,0.986166,0
24,Proposed,0.016944,0.0201788,0.187454,0.0897227,0.0519571,0.49609,0.458543,0.0595312,0.345026,21.5625,0,0.0533333,0,0.974439,0
24,NoRelax-ProposedActive,0.047951,0.054804,0.52325,0.153067,0.144607,0.611983,0.538061,0.100948,0.408903,32.7076,0,0.0633333,0.0266667,0.966886,0
24,QS-Hinf,0.0476135,0.0691085,0.601471,0.126217,0.0855316,0.39921,0.409753,0.0353804,0.220155,12.4333,0,0.0266667,0,0.995457,0
24,PDL-Hinf,0.0738184,0.0863412,0.778912,0.256644,0.241433,0.460213,0.643647,0.143622,0.556321,44.8861,0,0.0766667,0.0433333,0.959134,0
24,RobustLQR,0.0368695,0.0515493,0.443619,0.0974472,0.0742212,0.401733,0.416911,0.0499585,0.286386,12.752,0,0.0533333,0,0.985626,0
24,Core-CQLF-Hinf,0.0431184,0.0633983,0.542984,0.112723,0.0773999,0.400122,0.41084,0.0374024,0.233841,13.0071,0,0.0366667,0,0.994527,0
25,Proposed,0.0150313,0.0184963,0.169807,0.0539664,0.0431256,0.400206,0.432296,0.061479,0.210382,19.5484,0,0.0466667,0,0.951221,0
25,NoRelax-ProposedActive,0.0361719,0.0420553,0.385617,0.122681,0.11804,0.552716,0.478192,0.131043,0.273212,25.9695,0,0.06,0,0.933268,0
25,QS-Hinf,0.02705,0.0301003,0.330696,0.0685626,0.0602263,0.39921,0.406382,0.0321034,0.144682,13.4786,0,0.02,0,0.99252,0
25,PDL-Hinf,0.0518709,0.0623587,0.534717,0.195751,0.181678,0.8,0.51762,0.208903,0.384882,31.8633,0.00333333,0.0766667,0.0266667,0.908992,0
25,RobustLQR,0.0234958,0.02952,0.275447,0.0610809,0.0531031,0.401733,0.408358,0.0474939,0.177295,13.0613,0,0.0433333,0,0.975266,0
25,Core-CQLF-Hinf,0.0243752,0.0263979,0.295662,0.0667163,0.0563311,0.400122,0.406903,0.0335758,0.152536,14.136,0,0.0233333,0,0.991192,0
26,Proposed,0.0302413,0.036366,0.356573,0.0844771,0.0717856,0.400206,0.427447,0.0587798,0.367215,27.8699,0,0.0566667,0,0.971021,0
26,NoRelax-ProposedActive,0.0632437,0.0710068,0.689968,0.188334,0.179278,0.60259,0.480199,0.128223,0.552077,41.3154,0,0.0633333,0,0.965103,0
